Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2025-12-04 14:30:00+00:00,281.2250061035156,228.77499389648438,316.6700134277344,665.72998046875,102.54000091552734,284.7300109863281,232.69000244140625,320.7200012207031,669.2000122070312,103.63999938964844,280.2699890136719,228.05999755859375,314.7117004394531,660.1099853515625,102.26000213623047,284.1099853515625,232.64500427246094,320.3949890136719,666.4249877929688,102.93000030517578,6410843,7888562,7583959,10059794,9053564
2025-12-04 15:30:00+00:00,280.2799987792969,227.89999389648438,316.0299987792969,664.8499755859375,102.12000274658203,281.6000061035156,228.87840270996094,316.93499755859375,667.5900268554688,102.83999633789062,279.80999755859375,226.8000030517578,315.07000732421875,662.0800170898438,102.06999969482422,281.2099914550781,228.75999450683594,316.6340026855469,665.6500244140625,102.53500366210938,2986361,6415080,2486445,2532344,5711567
2025-12-04 16:30:00+00:00,280.114990234375,227.1699981689453,316.3349914550781,668.1900024414062,102.27999877929688,280.9335021972656,227.9600067138672,316.95001220703125,669.6699829101562,102.54000091552734,279.93780517578125,227.1300048828125,315.8800048828125,664.4600219726562,101.7699966430664,280.2850036621094,227.8636016845703,316.010009765625,664.739990234375,102.11499786376953,2285394,3404612,1492244,1608145,4164476
2025-12-04 17:30:00+00:00,280.0050048828125,228.3000030517578,316.92999267578125,664.7650146484375,102.96890258789062,280.4866943359375,228.3699951171875,317.9100036621094,668.3400268554688,103.11000061035156,279.6400146484375,227.11000061035156,315.739990234375,661.8699951171875,102.20999908447266,280.1300048828125,227.1999969482422,316.3290100097656,668.2050170898438,102.28500366210938,1806229,2964488,1587464,1307691,3153877
2025-12-04 18:30:00+00:00,278.8599853515625,228.30999755859375,316.5,662.7999267578125,103.06500244140625,280.1000061035156,228.9600067138672,317.4198913574219,665.489990234375,103.29000091552734,278.5899963378906,227.89500427246094,315.95001220703125,662.260009765625,102.80999755859375,279.989990234375,228.2899932861328,316.9599914550781,664.7100219726562,102.96499633789062,2574486,2892836,1245906,879092,2575441
2025-12-04 19:30:00+00:00,280.125,228.7082061767578,317.1499938964844,660.6343994140625,103.4197998046875,280.7300109863281,229.4499969482422,317.4595031738281,664.2050170898438,103.55000305175781,278.82000732421875,228.1750030517578,316.44000244140625,660.0499877929688,103.02999877929688,278.8599853515625,228.30999755859375,316.5199890136719,662.6300048828125,103.05999755859375,2807996,2591626,1369390,1141839,2127964
2025-12-04 20:30:00+00:00,280.6499938964844,229.10000610351562,317.5799865722656,661.72998046875,103.22000122070312,280.69000244140625,229.25999450683594,317.7099914550781,662.8399047851562,103.80000305175781,279.5799865722656,228.0,316.6499938964844,660.1300048828125,102.79000091552734,280.1199951171875,228.7100067138672,317.17999267578125,660.5499877929688,103.41000366210938,3165508,2721209,1563843,10384349,3921154
2025-12-05 14:30:00+00:00,280.4551086425781,230.9384002685547,321.6695861816406,670.9849853515625,104.66500091552734,281.1400146484375,231.1699981689453,323.1600036621094,673.5,104.7300033569336,279.2699890136719,229.80999755859375,319.6675109863281,662.4149780273438,97.73999786376953,280.5400085449219,230.3800048828125,319.6675109863281,664.5,98.69000244140625,4393145,4965629,6517906,3614338,29574869
2025-12-05 15:30:00+00:00,279.2950134277344,229.6739959716797,320.0622863769531,668.6500244140625,100.5199966430664,280.9800109863281,231.24000549316406,321.94000244140625,673.0,104.79000091552734,279.2900085449219,229.4499969482422,319.1650085449219,667.6500244140625,100.43000030517578,280.4599914550781,230.94000244140625,321.6899108886719,670.9849853515625,104.66000366210938,3579247,2554794,2595592,1284282,14309801
2025-12-05 16:30:00+00:00,278.31500244140625,229.38999938964844,321.0199890136719,673.6380004882812,99.94999694824219,279.3299865722656,229.81500244140625,322.260009765625,674.6799926757812,100.72000122070312,278.114990234375,229.1300048828125,319.4200134277344,667.8400268554688,99.5,279.29998779296875,229.64999389648438,320.010009765625,668.6500244140625,100.5,2319755,1806782,2072012,2046790,11059580
2025-12-05 17:30:00+00:00,279.44000244140625,229.83999633789062,320.8699951171875,672.0,99.68499755859375,279.4801025390625,229.88999938964844,321.2200012207031,674.030029296875,100.18000030517578,278.04998779296875,228.72000122070312,320.0899963378906,670.6699829101562,99.3499984741211,278.31500244140625,229.38999938964844,321.04010009765625,673.719970703125,99.95500183105469,1693305,1791182,1345395,768203,8049901
2025-12-05 18:30:00+00:00,279.2337951660156,229.6750030517578,320.2900085449219,672.5399780273438,100.375,279.57000732421875,229.97000122070312,320.9200134277344,673.4761962890625,100.63490295410156,278.5849914550781,229.5399932861328,320.05999755859375,670.010009765625,99.41999816894531,279.4800109863281,229.8300018310547,320.8800048828125,672.0499877929688,99.68990325927734,1553832,1210054,1262826,812231,8006199
2025-12-05 19:30:00+00:00,278.8013916015625,229.25999450683594,320.2200012207031,672.7100219726562,100.61000061035156,279.29998779296875,229.86000061035156,320.7099914550781,673.8198852539062,100.9800033569336,278.5400085449219,229.1300048828125,320.010009765625,670.7999877929688,100.1500015258789,279.2300109863281,229.6699981689453,320.2799987792969,672.532470703125,100.37999725341797,1937238,1444485,1337344,1111957,8070497
2025-12-05 20:30:00+00:00,278.7900085449219,229.5500030517578,321.260009765625,673.4600219726562,100.2300033569336,279.0249938964844,229.63999938964844,321.4800109863281,673.7999877929688,100.66000366210938,278.19000244140625,228.5469970703125,320.1499938964844,671.719970703125,99.75,278.79998779296875,229.25,320.2200012207031,672.7000122070312,100.61000061035156,2719470,2699426,2153144,1167517,7964291
2025-12-08 14:30:00+00:00,277.55999755859375,229.0399932861328,317.04998779296875,668.7734985351562,95.82530212402344,279.6693115234375,230.82400512695312,320.44000244140625,676.7100219726562,99.81999969482422,277.45001220703125,228.51199340820312,316.8299865722656,665.635009765625,95.78500366210938,278.1684875488281,229.52000427246094,320.07000732421875,669.6849975585938,99.79000091552734,6285926,5237392,6185408,2929014,18330581
2025-12-08 15:30:00+00:00,277.4599914550781,228.07000732421875,315.1099853515625,669.8380126953125,95.92500305175781,277.8800048828125,229.31350708007812,317.0299987792969,670.77001953125,96.56999969482422,276.7049865722656,227.5500030517578,314.8800964355469,667.52001953125,95.30000305175781,277.54998779296875,229.02999877929688,317.0299987792969,668.7000122070312,95.81999969482422,3326326,2886442,3285001,1062264,12653429
2025-12-08 16:30:00+00:00,277.2300109863281,227.2799072265625,312.29998779296875,669.4299926757812,96.11199951171875,277.8190002441406,228.38999938964844,315.49798583984375,670.9000244140625,96.52999877929688,277.0000915527344,227.24000549316406,311.2218933105469,668.0700073242188,95.51000213623047,277.4700012207031,228.03900146484375,315.114990234375,669.8800048828125,95.93000030517578,1896481,2070338,4252581,690379,7657343
2025-12-08 17:30:00+00:00,276.9700012207031,227.0500030517578,312.1983947753906,667.8599853515625,95.66000366210938,277.84991455078125,227.77000427246094,313.260009765625,670.2098999023438,96.23999786376953,276.8699951171875,227.02000427246094,311.42999267578125,667.6500244140625,95.55000305175781,277.2099914550781,227.27000427246094,312.31500244140625,669.4299926757812,96.12000274658203,1999024,2032964,2306414,569351,5494339
2025-12-08 18:30:00+00:00,276.3599853515625,227.08999633789062,312.94000244140625,666.4849853515625,96.31500244140625,276.9494934082031,227.37399291992188,313.6600036621094,668.3599243164062,96.50499725341797,276.20001220703125,226.6999969482422,312.0,666.02001953125,95.44999694824219,276.9494934082031,227.02000427246094,312.1600036621094,667.75,95.6500015258789,1825108,2086023,1534131,542845,6449408
2025-12-08 19:30:00+00:00,276.92498779296875,226.9741973876953,312.54998779296875,668.2100219726562,96.95999908447266,276.9700012207031,227.1887969970703,313.42999267578125,668.3400268554688,97.02999877929688,276.1499938964844,226.71499633789062,312.125,666.239990234375,96.0199966430664,276.3699951171875,227.08999633789062,312.92999267578125,666.489990234375,96.31500244140625,2861661,1794666,1448548,483116,7141535
2025-12-08 20:30:00+00:00,277.9599914550781,226.99000549316406,313.7099914550781,667.030029296875,96.83999633789062,277.9849853515625,227.1300048828125,313.8599853515625,668.3499755859375,97.04000091552734,276.6600036621094,226.27000427246094,312.0050048828125,666.3699951171875,96.23999786376953,276.92999267578125,226.97999572753906,312.5400085449219,668.2449951171875,96.95999908447266,2613900,3015249,2033149,827687,5815091
